id,SQ_PRODUTO,NSUCCG,GTIN,TPGTIN,MARCA,XPROD,TPPROD,PREFIXGS1,PREFIXEMP,CNPJ,CPF,IMGURL,XORIGEM,XDESTINO,NCM,SITGTIN,DSIT,CSEG,CFAM,CCLAS,CBRICK,SUBGTIN,TPSUBGTIN,QITENSSUBGTIN,PESOB,UNIDPESOB,PESOL,UNIDPESOL,DT_FIM
166,8,207959487356182,42207272575860,67,57,D2NO5YHKUYPWL5IKQ6K0KE930KE3FLSIK6UGUE8KKF6Z1S2SU1AQR02SHKD5AM2BS3U1K6BM1119H8SH35IILNHTU5APWTETZIYTG9S1V1E7FXVGPJA8DD06EV7CIRNHSISXF44S0AZID6AR9OFBV0M24XOAOEYWUJNO4GRU5Z22SEKEIXXHXRD8EBQNM3D1K7BAI5QLNU9Y63JQ1RD7N82OCDC83T1BVDQ3WMXODJRJ23C5VKR7R8GQCU3SL988WWKVKPE2ONP9220QFD1W7X92HQ5A3QY73VAUFTX5O1PSJUVQ7H0R72011FCIIYWM33KFJ2OURXUU8K16FDEC5HFH0GR63QQWXSH4TP8OVNF64KIP1YME0P8JCWLB89XHZ4B7EBZ12GLR2I68E6SG9O5PQEYSNOKSJEGQJXANSIKF8IL2JHLFFKJHIP8HIM2GAXDVLTW0DNZ0KYIAPI0461PCMW43DKHU29R7DF9CAVQH3RU7V6G4,4JZK98S4XM9QYGB,190,82364049264,LAFUSRA8X0CJYN,3MM8M9HUMJS,REH88DDP7UMJZM9RENB54R5P6C94G644ZFK5FDKLZ9XM8PNVNUA7FPWEYAIBY29TF6MHFE4JHO7T3WTJ5U7M5N3Z84GYWTCGV733X4EO9LYA13LABYOHA9DNZZWO6R60VY0X2HNCZAF3Y9AM9HR4QUFV0QIW6VK1HZR1SZ321JU4JYQS167K80TQJY5NJN8YMPNXT1YGAM5MM0M4EQRP9RX1J7E3LOA6EOCXX7QCP91JMABEX7JRKX4PUERAZCX5CQE6SWR06ILD7W00YLCD851OTDURK4ODLPAVKAQFHB2Z,JS,ZV,33484294,9,2019-05-05,67940436,47529172,40672848,30535149,81235488922081,62,57551964,42925.704,PLJ3J963BHD2A6LQWCU5,9879.585,HOKPHHL2VG7JFLJSX1PK,2006-05-03
167,431161965,324210000646306,79310128078827,15,2P,D01ZI6Y8SOG9QPM3GWC7UZ0AFR5LJAMGO309HN52MX1KU0PZHMF5I1N5Y0LEO1S7Q0FWNOZILF57WS3WA6BVQVOFW97U5TO0FELH2P42C64CMMAR9LV8BQQJ11EMLKTFOLJVXQKQH557Q0JLX54F66EDR6Q6E0H4CN94EMRPKKUOSF5G2YZAMV4F6ZA9Y3VQGGWQMX8DHMEQSH858QI4H086S86KXSL9R3BB85TH01ZFG2IIF63T4TNRD7XCMHAUPZL6TTBBHQ9TDKXJD1BOK5WZMZDRGGQEIBO34J61LT3RI9ETF7GASY10GKHS7VTINB3UNBZO7J4F4F8LI8E9T8IF6R4R0EXUFMFAN2S501D50VC1GEIYHNELHW7QIQRB2HJ8E2CS6X5WHPLYX119PWYMCD69FQ6NYPL2EBM6X8BY0TN8KNRFX9MYX398FLXQ6KNQ9JV3P97SS048P1GVSQOOMZOUDQ3V8HQC15JB8W9PMUF5XVHK,939049929LCNV2T,382,77909296500,X4ID83D32SB9XO,6UUZPVIY2TL,OLGL02KZI3XNVCMV8JBMWQX10HKTJ06YTLK6EOLNTXO5RDN83MKRX0O7U63J365H03MC90VOSULPO82ABT44TZ6WW3ONM00HE2M950N49GV5QTG3ER12QIFM587M4BB22Z2L2Q9IA2SUL6FA7QPWA1GO07L5W2WW7OD57934F2WZ5KYEDCMM66E85XH5EDWE2POX0YQ2J7EREHNFJ8TYULAP0G7A3WW3T74IHQ3JK2MI37P3ZMX7HFCD0TDFK0SHYSBJPZ7ZO1CMV0YHV8UYUESF60MIYJ4234I24RZXRMCX,JB,6O,17007346,7,1992-08-03,42269814,26914558,90481696,53311384,2249265151450,48,18218079,43871.236,H210CG9X960KMVANH661,30578.635,ZSRS9NM55AZONX0DBBSB,2012-12-05
168,4138,104911012495001,45655838277277,58,L6,H7AAP7CUZFDRSV1S0JOFZCEHSFGL6JUHPHEI4IMAXDACYXHT4DWWGIFD9L7N2RIRBJ40XBFS6ZFST7Q5FCLP756DZKJQX62ONQD1RU76D27U7YWNM6YGLP5YN9OSDE7KA6DFV645LI040J1T2TQHP06ZFG9DMRCYXRTFH4TZ23BY2TE1ZKUPM45EDE1QW9DENN9LKNGOX7TUID9GNKBTWKMK4MQQTZJD8T3UKDCM57BNX11ZZMQSZC8NT2B35BN09GEXZB5QZQ3INFTVCNME3IMQ52YBUMLWMWMBKY6C5RCM1J9SHC4C4Q81D9H7A257VOT3ALHF2SWYMLIBHMLB2XZ19NB2YTAW6YQI8L94HD9NHAK66NACICCAFU8HKLP15IOXVUL5ZAYFJNSQOW9NUEXLVK9WDMKGL7YPCR1B22ZPBSO0WD4QCS83AMBW5MJ27P94N7AHOK9FFSVU02EZNNS4E5W7S6OW6W31YWS1B0FDN6CSZUPR,36O14LRQMLNJHKZ,36,21903644392,7K2G9XG8HSQPBE,RDGXAI3MLIX,5HPGGB2PAE3UMGYPVZ31B0RHMEFTUKIKBAK0LGXIKA92037CYDW7ZARZ890M11TPHWK7YU8S4XSQUTCSKHGV29G3VA5MM7V4KP9X967AMKAH1DF67TJLN7T0BWRYBBGGTI9V9DDSY6BBQGDKBZJMEYA10FEQN9HYAZ8ZW702NL9SXVDPAATNZ7N0HRLEYL2SEO808N4ZK5VRXNJLXRFUHFCXWI7VFLT15JZOR8I7DVHMSYP94TWQXX3GZ3O9TDJFAJJDKWHW77QPFZNZWDPSQ78OD9CUKS6SPRNM5IDAQCS3,MX,NY,88016175,0,1997-05-13,55079787,35668123,93850155,28548821,71816626132741,30,14206208,59037.409,4VPRXX2DKZ0JMJ8LTMW5,85074.134,PQPVNQOZYZ0PBK3VIYS8,1998-11-11
169,4,855923135827686,95724131548821,31,ZF,JN2SCBR61BZMG06QELIMM2T41NWT6H6CKG5GV1H2758HAB2ZO5HD0EBN3OW8CAC27YPNS5MHN2DEUSKCLR0XSLZXB87E656D01TGX6C8VLLVGU6LLVZ1UZ7FVFRALW486N0A4DCE2059IXYBBJPI8O5OERF9B2TDBTAEUHMJZKN4PC39951V6YMDJ8BLDHDXAFUTJ15VID3I1RNOIAZ192UMUDOD8GF9FIV7T0901UP7K3GH89WN2BBL8QTNVEGR3XZLU1HIZ3R11YLAP0ND671R9W4FON8A5XNAK0OOKBS0JTLBD5P9M0W3PX1ASU59IKRZZ1EZKOBNLPNICZS12HKL4VLENX0DIR7RKVYLJYFMYTTUBX0T35N5KQYITAMGB8O83MT2O6XANWTRB32I6PZ5F2YFX7VIMFLP24S45Q6ZVCKETBED7YFYFNM4GFUJT18BTOX6DN243FXDY16CLBVHGSKMTD64GPWVHCKB0USOL6NI113R,SU3AX2L0707KUP0,115,16817380108,1ZFG248LSB4K84,NAHUE2RIZRZ,GU5ZQIMBLR3B53F5BS5ZWABMNW3QDBWSXFVNUCYZRDK724CO29PA22OYN9EJGX1WEE20J6SEKCF9J5Y8ZALIK2XTQC2EWEYLG8GRMDYQT70Q4LLAT14H9YZUHXAAA4CNZNIK4IDYI5V8LI66WXQSSA4LNSZV9NPZVPSSOMQ45YINJC8SP6MLFDVCMZKAN3UKVP2VWJBNMMED7WO3POQB01JVTT0YV2IIGQOIKNQB7UL1CC6RRHP9922XI8YM5YOLIWGLTH9WE25O8YXT9UCLTD5T7G4IEDBQY9VCBKPVYJUX,H5,4X,51150567,7,2011-05-21,15737440,59132320,30775535,27071962,79184451680083,21,70999274,71822.819,4R844H1I1CZHBQBDLMG1,20840.385,YRBW842IY530PL84EJ2N,2013-06-05
170,417428747,927817031277476,29351753890353,60,EB,22JLYMPNMZVDQ01BEPLB5BBUFL4MKYZ8TDV2RKXCYLAF0GB30TRP4BYSXLMO409Z4D0MIV001Y9O55NBAVLNQ0WKV4UZCYWQADEX625W3ZIH2KV963PLUL7JICUNE4K6F2FW6XI3TPP39ICQ808UIEPGOX8MLNCK2DT5FNJ8NIINE6EBRXXK74ZIQ5A60CVXL5N0F95REUJEEZZXHIAUKR8GSBFHJQ8MZUDTFG8FBMDG38ZF8RHAQN21RUD12VB8F86C2TMF5NWHZYN2E8T243A66PRXPF7A8W9E3BEM2QEF50L6ZS5BKA6K2ZSVVIDTF4O99FP2KRD8I5L2623WBKAVY1OKJ3P68B09IOB0MNB1KDCKEURFK62QLO5C1TUXPJLL6KIIAU2K3A5ZK2SWG6E3MIL00RGOVFKUV1L2NE7DVX62RU91KR83MKO0WGKZKYAZCLA55VPYJ7NGZSZZ60N4ASDF0L139MHQQZMXVJKOQM2S0X92,Q9WSU9Y4URUNZG9,402,6521949485,BIBVN0X0GNUIB9,CUFFC6PWPKD,W8544U5QNXXUHR5X3UHHLYP59NXFYZZLQUORD13EE9ZLMUVJB8IOAKKQC86UC19SD91LCZH00B69JERORCXW3I4KK4MIDPMKUAGPAWDKBLGTSR45B39RMMX7JVA3276BVDNDPVOZHZ50I6W0OAX0VPOI6A9BDX19200WSEOYWRDAQKWZBUIJCJTLK797UL7CXG15HKJBPJLKCI3MWDART9GYTSCV67YYJ5LTYJU7E1KWL1L9QWY3HPYBL5F9FND7ERWAY2MPE5W23VTL75GRYO0NC2BIII3TCIUUJXPHWJ1J,5T,3E,51024898,6,2002-10-03,96695359,45676680,31388285,52027032,10837320351588,91,9906297,12116.852,C2W7RQTDE9B5OA4SONSN,43286.949,N9N2GXYGZNG6624BA8Q8,2020-11-27
171,4,586280215165190,22250529722958,20,L7,SXJ92J5AD6VBBM6NS2VJVCCRKH4NL01RA3F54LTF16G79WNZS6QHB17BSK7MFMMR4EUB5W2N5O9PWDVGESFJ4EY156SV2IC1TYFYJYH4UF025S09C7JPOODMNBEA5W7UZ3PNNNHPRADT9KEOAZKCC3ECNNY3BVQTDFIC3B6L402OIHBQXTT7YPOGNXHWH93M5LA6T5VZX2M5VPDPXMV6OV7YGF6531JF9QAN18E7DIRR4I8AM0Q43K55I1XETVCSR127C4O02YS2JNG8H2FYS37CKW2MC9S4M0AKJCZ5AMH1W8QAPI9BC2FC0I2SDF177CHAHWU5XX7N14NIZ9ZI7CPCIQZ9BLULTF2YXYD6EH1PWCUNSNKXCY3DPXFO8IMOKPCB8WGTC78EPN7KRQJVAJUA9G32M3XKD7OTJYFXCWTUN9QTH9ZEXZ6S6MGIVOM7WVYQMCBB0YPQL9CUZHL3D27O0HV8GAWPYB4XFAXS6MFTL8Z7DAL3,8PYHKHHE3K5DH51,854,51080451804,8TCE7RL7LJI23I,NA5FHVDQIU4,3PJ3THSC04IS6HKNE04JO66OTYBEEAX2JL3T2RF99QXZI254NR8EDUVNA52QCH55BAQ04SM19ZCPYSSVWVMIH1YFFU4K4TVT0GEN5H8Z5SPTTUT4H34SK774Y4MPGNJTLF05TYHWHAN84DK6ZGAHB1HUP1GHSXVBSR7SVID04XYBSTN2ZECXN9NAVKSAKPS47AU7TQBV5NL2FA27JIQARO5I634ORCFEW01U049MS80JO4ENRUCSPLAW88FMEDXCH8MPFXYFXVIRXS7DTKRHS5TI1EI6O02YBDTETRRJV3XO,4Z,8F,35874245,5,2015-10-13,34345887,58538755,6048153,48677957,94520393459131,49,3636450,8924.412,9U70NQU3I290VF4HA1OI,29279.418,J8TAFYRHQBTVBMV3D2K3,2008-04-02
172,82626195,856237431733248,69847407022194,86,NK,AMHJPZPRML398TXA1L7QK1NH57Z4QAMMYB7PPX5O5E35S19QJVHXY1D2X7XDHA2DP2TB7W82M9PT3HMW809AX795WBFGFTQJDAPWB5XW6H1JPZMG5WKMTOWQIE3RZAKAT5RBJ8FWGVROV1Q1S04EXW42I5CPB0GLA7SXD44JFGK21MGF8PK5778AY4UMMBUOQK1GGKXD2RVFVYGD4W127K7SK4B0QI5HHFHXNU5ZKPCMAG1ESP841UHZSXY1G6RZDVIAQSEM3NGSKDW7W6SIV5XH5O5D83MGPTF4ZY90ZG7WSLAWR3ZIUIGM1HXYAVWVMEFZJE499W7PPBC8LEQQU8HS5NKZ9P3TILAMOMRDHWL5G8K3X7M9SGOS8UIM3ZQK0RRKDZNNDXEUY59VPTIC0LYONGG6SBZQDGYQAEKZPYCQ4XBYAGINQAFOUVUUF9EHMHH1S5CRV2Q9GZA61IP19NYYI80AZ3G6RYURF1I1HLHDWW27H76B,SBO0SMCCLAIGOW2,831,87934981033,6AS8MZAG15KBDO,87JDECA5O9O,7CFZDKRYCDUKMR817G1ND03IF4DOFV0FCDG8AX1BHI7OMRWBT5DYKV6WVZEFCOU93YQ22JFMIHQEHY11V7564BHYPKF5EGLYLDE3R72Q5X1GVZHBRBRX6VPC33EOD5X8ZIY1HQPRSVUB0O8EC1AG563LO4VT87PNLRX2YAWHT17ZHEUS8FUM91JE3QA6RW57NIFT0OVNWLGZ7ICET13YFOLQVW5CYQEDTH7JF3ULPD8VW1MH9CA2VE5GDQOHWV00GYLHAFFWG8I53XY9M2W2J94TU6TX0GNLLOQNNBRVSCQG,8T,YX,42651450,0,2010-05-19,6490983,25478717,849109,68919769,50080284965169,28,70224789,93812.35,9E6MGL84C3ETD2VLUC12,31227.77,XU50UI5HADIK92D2JSM9,2015-09-13
173,3296,207900664219502,92607162386096,92,FS,ZJ7UZA2PIKD4V6XXLYOL3GS1R8AG4DWJ8PCKA9FSYW75SLBFJS5JGVY0LRV2J5E69N5BFZMONENFAKP2Q8RQM7W96KU9PTP56VXRWD53YFT311I8AGUU0PBLKFKWPFCMRB7WE065NGDHOI4A97ZU3BOF0YKDRN6435LDSDQZAUP358F41G53KNJRKJLRZPSFLYV484JJSVQEEUQ25QBYIVO0MDHM90R4DH9MFAI3GL39B1XSXQIYQPXYRKZFCR0TK7KIKEW88VEOVIF845XNUQ2RD1M1RNFDEW7TLDIH549FO831K6MC4Q0FJMTF31SUGHILA0ES9WC5N09OS9Z31NM2565WEXXQ1GSM3OK8OW9Z5SDO11703F8E2XDLX8D6WH1KE58EQLJ56SFK24LB6AJ5TFS5MPUJ4Z6WCUXROXA5RFSXV4AMA186BP6LOM8XR5GXBP2TWWHAF3KC9DIXTKFFPBZ4L6NTJ2RP2SOX4EQ9RY5WNBQN,BLOGHRAJPINS1VI,415,86804978390,KO06HXC8W1CG2S,LLM3J2GXGTH,VN4SDYDDTOU4CS0P01G6IIWQMYEMNBM7667LHP7EGNUFI4YLDYUK693U5LLZ5R35UST5J86QNH9XR8BAH3FIM1QH1OSYURSH1XR5IAC91LVBV6BN5ZAN6EK4FN7692BBRMHRJTUT8ZMIGN2VA8L7PO4ZQ3NYFRSUDK6V779GCO6OB0AO5T1CYJSOTL8OA56II2IH6B39JWR3843NG0NS2LL24F6YVN8APW2VJIERDN7FRTXQHNWC1W3YGMVV8VEM7JWOZBG9ZMIPP97EIGOB18BRCYTPY4O56967YQTIOKHV,10,GA,64363268,6,2013-04-02,59003045,32274568,19925902,3341735,26399744117168,23,35240849,57738.444,CV8IRDG91ICCQUKTCCT6,35767.116,0E527KCNGJA74U2LMA10,2011-11-14
174,9262470385,975481505122920,71235218249185,88,SC,VV4WZST5JUDRDEX99VG6JFQ5I9QHXL6HX1B53OVL5F4ON8NZODSB4THKH03KMP0PQ1HQJK6GLVUFCKEJ2B2I86Q653JBLU9KKO1ZS1Y6I1CPZH0TJ1J4PLITKK8836Z1MOGDCXQFAMBJCJJOBF1WBL5X8KU9AGZ95GB697SHADLYYVBTQOHRSLALZMMLW1HS84A77I8WJ86MF442KIVZ6CXV1OHWY53UNBRC8YIO9T7938Z3Y35M1XMJDS6I5A28VY3PRY7GQ0EC6028BKM9EJ0Z5CSVPYO9LR933JBAN0BJNZUVH6XKAKJFSAREC9YXSR5XSRQHA50CW1ZNUYN1AG6FZ7QFOACAMWIZU91NTN4X6DX01DFV7ESZMTOCEA9QBOH1FLRULJR08PZHCBOB18PB22D04IM6LWCDMJX71U6EJUPUK13ESOQUXRXTVKH2J41LTAZ5A6CRVQ9OB4X88VQECIKT2VTKY8V1PKX5WZANQYXPTA0X,R47SQQIW4RKXELW,538,33778059077,7TDZ6NUE0V34CM,L2729L45W8S,9JE0OC3W3BWL8776QKF4HTEEV89FG44TJDHFA1CLDOE3MEAA4YTDS0QMB2FXDZNM3AJO3MKRZPWP6KMQCR46TUY5BXGRN1REPU7LJLXXOBLM6CVOZ2MEVJ3XTBONLXCU8NFTC2ZNB5JYQP1AA1TJWP14J1AB2NC554082C7UCRGCC4RKBEC1A4BXYV6CGGLKN4LDHG4GDLL7LVYQD7JP7AVWXFQHS8L0FKXN2BDO7FDFXI6I0AYEGY0DK3VVZ27I6XWHINN8YHR22RVXVIYSAUELXUSWO0P75KR3SDKORQ4D,G1,9F,64488325,7,2015-07-30,87173176,78455361,84934997,68815894,29821345437399,46,83095176,58207.287,MIPPX1RR1K8W8CRXIBTM,30874.112,U8G8JEM5FLSXONJ23B0Z,1998-09-27
175,1,33798019435245,49782116152506,54,NL,7MFSRGKPSSJL4SALVZ8IORXNP8MKZATPEEFK65Z9TUJTXCNPWNSQCEQE89B7J72DI37YDCV4NGKUMKZEST09TNUIX6Z6W4ZMS3AOJ4DAHZ2HZWAQ45KVD1JVMBTZNINUWJI6ANFBQOFWNJWUFODM6K9R9MOOTUSDGAVS9IQ72EIEHV6Z7ZRPX9T7CY03ZTMFX7HJEVWEY6JNJ9WFA1D58O7R5ZJUWV9LPF06JNCV3BRD25DQ9GGRP49VVA81KN7COYCMEO7TOZOS4O2QUWFWR4DZA1MH0VAWK8QA65ZDYVR60GXR2YBUTC2XMZ5QUDOA35TW0QXVB26J55LRB9BZ50SXX9PJSECK12XEZFCOPHPKOD2EFTLOCMWSDXOCIRT39T9GU3RJNF5RYWG5SXSNI612AT49TL8U44X8X3SZRL86ZX6QBGESLR6O3PXCAD2JAF312T5YUWAT6TPVL4IU7KKR2FH9B38PA0IDRJMPWOKZ6LT416VP,O7SESP6G66RHY3Q,32,93685482790,3359JISAFVD89W,K3821RDIKCX,UV4U91IAE39IA1DSRCBH6YLE2EPPMAMDQQ0ZYAKXZ47R3JPATNLFVPYCLI8B5KRX8Q08OIVEK92PRIPSDZBK33MC03F5VIQ6AID9K3976TNU14QRL0ZKIARDWSN8BALO98VIANT47KM29ZZQIW6SIL89HHG0GSKGKV6XO7FCO0T4SX0R3M655NTDB1BETMPQ5H6C3PUH2M9O94LKW1FJSV4YSWI37KT4Y8EW77CHU2H3XJ4E72TLQSOBNN722GK90OBEJZIJJAOVWU6H3OHAGSGYAC81FF848PSTJG7D3U9U,S5,B7,38355039,5,1993-06-12,37456053,66943380,16066442,44974432,89538627555792,86,21716616,441.986,YU8MEDTZ5XYKEHHR0Q5I,7689.634,ZNZU0D3QI7RU6XKA1Z74,2007-02-11
176,921775,298950402611101,53070647308293,33,FL,DPYINFD3EG503SJDSV0XZ9UCQOIZENIM0PNJ0D23BYH75S4T4A515Z28ZKKI0Z4HPOXIXWUP0IE1JC6DQ7JHI73DSB0964EMW84SLJG2EMEPAIGMZQQ84U2UWNQPQIW5M234Q5AN7U0GZ5KXCDQLP6SSGWOIC7ZTH38S67TG6XFDMM4BZFO19EMJTAOP394FPM36EZ6P92351HA9DYR2JAO4X150ND07Q77XUY2YM6EZQCP09RCLSZ0CHAK9KLTHPHV23AMNBBY1W2C6O8TKIGZ1M8DXGABYYSIIRP231NKRNCMY5BP3G5QXOVRQDHYA9CMRCCV7NWEW306VC4BWRIIKT0IX5IH3NFOFULXO6CCMBVQE3WKZTDOF445TDALO71JY8IYQPVBVAC9S0ESD3350GPPU47OS8SU5C9RW2ZMZBIYZLGCTU5N5UFRQUPIZAV3UKFWMP5NEIGUG1NRLBLRYKEVYT8LXE7CEIRTROBTVZ19NMH0O,062XB4ELH8P8DGN,49,71177488698,6V3AN2NHL5WQV8,2AB5X53L239,90FBYYDAUYW41W3QIIVMWJNL7F3BTJKFS8QOMRACSBCLN8GM510CDAHMARU5J9268DHZYZKVJPGQUIU170NHZTXGRZX7Y7EJVODM0LWX96ZFZMQQ23QDAQWVVKJENA1QLU4E2VBD5U707F64IPO1IOJ5U3IAIM9RGIV21CECCL8ZZ6OW51C0ZGSDS0YEWA1BRXQEVLLG9OHXNO2UJ54GLVW829P66ARHWE8RV6I0PVE6RIXELRG7LJ64ERECRXORCYSUAWG462XU4KXYHALPVF5510BSZ8FYYFILFOGY96MJ,T8,ZS,39599460,1,2002-02-26,22416428,95134125,61902796,61199248,89302817351427,37,47639794,86929.253,UEAS3FHUF2V3SWYZUIX5,36175.227,JXXHZQDT2UJNGVJE1S4L,1996-07-16
177,2783156,931395176125824,72426238913379,19,CW,JVMERBPDIP22FOG3D3EMUDP8RPAO05V8XI7GDCZNW7M2ONRCHEB95LWZ58J4D8RP78DO8U0WYF98WLSYP87VIE3VPXO4JB2HAPXDP724KCL29XPO9F3X5N5WU5N0E5YRHRXCSK9YNN1CF4NH5E9FRNKT0NETO8CVZRRRTVS1MMOHR98MAUOBDENBAD6C8F8HS5LVPK6IQB0CFOR6WV8V18Y41N0ZEVW0HQU8OH08N6SFHA5MFRFJYT77EKD6DSYVO4QAH1O3B169FYKHX8JCEMR4D2OCVDF2PIYAGYTXA8NQ5XOAA2MEET2H3CAXHGGGDMAODZR60RLQUNOP53MV8WK9KOI7L1RS5653NUUQWRMXKDXBNSJA94E452MM757KTP5DFJUCAGE4NOQ6GCOCHFIX3J5JXNZ97EEVHI4E44UGBCR7HVZTUC8XRFD6I6WYZX3RCLFIG5AIVON8DULWI6GBJA2LPERPL8TO7TF5SPM3RCF1RGNQ,ZQU2XB6NDJKTS6F,955,23739525760,RVPSP122QO5WNG,JCYT3V11GOP,E78AG6DO5V9H3DIHNSI5V5XW41Q08CWG6FLDGZ3D4AOZKZWA78H4TCP7TYTUL5V5P17R2J1NO52WML9XRY3CZM1Z428IZ69TZE3TQWBN9U0K46R48CJ2BVR5MBTI8SZ6I6WUYGKCZVLYG86X5AC68BQZRP2HHUW6PVEWN9NV1JIRDT3K1KMFS12ULMN1K3XUUMZHPQIMHGD9191DX3F042F8B9Z87JOCMGF19KOJQAOC3ML5Q5NITOIP5DX3WKD51D6EW2TFOAENT0P9R0HGDACXTT58SG0U9SKSEPEEMVV4,2L,Z5,31727275,6,2007-06-09,21907255,28721825,94449244,2099715,59650503917553,16,58358365,88776.51,8OGWLK7NXQN9PCKHW2MO,43843.517,VYOVVA258GMVCK50EEIK,1991-08-28
178,811242,239561349306314,47974162059908,46,MR,TPKDUQUGIKAVCI324SM9NY8SO93GTZ4EWH3VEMITP26SMTMIEQVR31GDEZ82Q2H1GVJCY2MW282MZETY2NXRIW8E3MKEH960FZXBT9JBCLPKLB5C6M378L759KSKXJ276CARUY6CFKDYR1J9R6KH29I6N9TCW7WQS2DDI1S9GACL9GAMW13MR2O4118LJR2ITR056YSBCO7C7K5N7FS96S9P675UZ1JCP4TD004NS0L9AGV88ETY60F54KPDYWWXYLZ33CX87OKC3BFU2JIEH8OGEN22YS85B4WXJDI7709E5QN92ON6A5OCKZS84WDCLTCWTM91S6HMK6X9BW53JQ5APF95PEN4HASQCX0X31F6L8WTEW9A9H2LMAGFP94KZOS0G5IUSGDH00Y7YA6848L2G7OIJJCIDNIWSZIBIR4Z56O241UJW0VTN4DQUTGNT3BHE50RA3Z4EIXS7VPJ9PM96OT31TTLG4MPO77RY0UD8T71EX89,9RP3YW700NE9J24,454,64012300607,YWNY3KG3FM74BB,Q0QMNXMPUWH,6D1KN82S031N84NIFBP59W824QXTQXTCKC94Q1CYVR9JMAXGSJK785626HDXVUHHWTNYGAPBU362W9EJGG3K0NB9RIMGMIQB5XY4QUPRGVATP17TREYHWTHUXRFR7XXUSBRZGF2MJ9U12Z7MQ6VD636V15V6VE3ASMPD333GFAVK905V9LXKNPR2AA3T3HEKHBBSKJBJJVU421MOYROSTCZJC5IHZN0D5IZLNCB5V7QOV96LK4C3K6OGFB0IRZ56BQBJ7564AMCMXTYOL95B17T5EJ6NX5HYWT2OD2GRCW7C,F5,07,31405449,1,1991-10-28,89529245,45248518,66589816,3467176,87486752017217,67,11291016,79203.538,AOIXBFFL7SEEFJE5SDUV,40455.201,VPIO9ELXCLX3R1VGJ8E8,2003-10-17
179,63933416,320449252583810,28840361246677,93,IR,QXYTPBHJ1S4L2A50F5YZL6YSZOQWFPI42R1JMZAJRV9B3VTRVYMJB66HEQYQDL7BDO8CWII09FQ0LHWSNMXEIQOUHNOO2KV0APV7WF8RVPJGP0E4FUL8I88T31NWT6NCKZL1RXJ3BS945JUBQZA931VVKVX31HUSZTXGHV8BBTX2JM58D245HZNZS8JOJZ1OYQ22YOTOUB2FVPST1PKX14YVVN7HLWAGJRZAUFU7FU8SUHC4Y4ZCJXU9DDCA2QYX7WGO100CSEKKC9DKGSDD3ENWJR2OVN4I9OW3NCL9YLH6O0CRFVTLXDLMSFBIGYT1MGFV6A6R5LPV4CNSP9T06C4GELS15YVIMYH5285TLQX6Q911E6GNNDW4HKJRAQMJUQMMZUC2C7D9QSAYYOSLUHHU050H8K3Z6N21US0E3370AX7HH2NT4G76M3SGWEXBJ3QWZ4S79NKKZTRFLDBWOF28DGP8WSQC9T7PB3RUPFE9Y8HFHTSQ,CKBMS3QR6LWWKZS,365,57792292854,V6BFOFWRJZHKWO,1YQQ5EQWU0D,HX4A19RTY1UQCUIJB31A35ZJXTCNCBCO1YS5JNT633CKS9DKG5R8LBL8M15516G3OIG8HUSYJI6DXDVIZPO1564GIT75TSR7J6ZDKC2XXGA97S8Q6DMEQD46P9MCWUIHQI817Q4SIG7WVBUI1K2WMIPFQGEWDCAYRCJ3C2PSSIBOILWIW7QE23LJ519BBJIFCEPWL6CK2CSOAB9YSYLP2U5ITLOIVMHLEBC03R7JQ923FWST9NVRDUFTZ1HQLM450F4BT0PUMJ5MVCB6R4HVJ0ESZI0OUHBZ0A5CE5157S2B,03,8T,99912435,6,2015-02-06,57324786,25388054,58452194,10101739,39003877036371,43,43140345,59447.716,5HTUYN73G92R6FJH2VCU,38175.247,TT3GLS9U5WD4L2C0ENMF,1993-08-04
